"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test handling of request exception during download.","5","test_get_zenodo_request_exception","tests.scripts","Mon Dec 08 06:19:45 UTC 2025","passed","Mon Dec 08 06:19:45 UTC 2025","TestZenodoDownload","get_zenodo_record_test","",""
"Test knapsack beam search decoder loader.","246","test_from_file","tests.unit_test.inference_test","Mon Dec 08 06:19:56 UTC 2025","passed","Mon Dec 08 06:19:56 UTC 2025","","knapsack_beam_search_test","",""
"Test applying config with specified device.","1","test_apply_config_specified_device","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestApplyDeviceConfig","device_handler_test","",""
"Test transformer inference when dropping a row.","1989","test_row_drop","tests.unit_test.transformer_test","Mon Dec 08 06:19:42 UTC 2025","passed","Mon Dec 08 06:19:44 UTC 2025","","predict_test","",""
"Test spectrum data frame basic initialisation.","3","test_init","tests.unit_test.utils_test","Mon Dec 08 06:19:36 UTC 2025","passed","Mon Dec 08 06:19:36 UTC 2025","","data_handler_test","",""
"Test function that checks if a sequence matches the precursor mass within some tolerance.","2","test_precursor_match","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","metrics_test","",""
"Test with empty configuration.","1","test_empty_config","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestEdgeCases","device_handler_test","",""
"Test when MPS is available.","4","test_mps_available","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestGetDeviceCapabilities","device_handler_test","",""
"Test knapsack beam search decoder initialisation.","4492","test_init","tests.unit_test.inference_test","Mon Dec 08 06:19:56 UTC 2025","passed","Mon Dec 08 06:20:01 UTC 2025","","knapsack_beam_search_test","",""
"Test loading an InstaNovo+ model and doing inference end-to-end.","4725","test_model","tests.integration","Mon Dec 08 06:19:49 UTC 2025","passed","Mon Dec 08 06:19:54 UTC 2025","","instanovoplus_model_test","",""
"Test when CUDA is not available and force_cpu is False.","4","test_cuda_not_available_no_force_cpu","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestValidateAndConfigureDevice","device_handler_test","",""
"Test that model config is skipped when model section doesn't exist.","1","test_model_config_skip_when_missing","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestEdgeCases","device_handler_test","",""
"Test multi scale peak embedding initialisation.","2","test_peak_embed","tests.unit_test.transformer_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","layers_test","",""
"Test getting local path for s3 file using S3FileHandler.","7","test_s3_file_handler_get_local_path","tests.unit_test.utils_test","Mon Dec 08 06:18:29 UTC 2025","passed","Mon Dec 08 06:18:29 UTC 2025","","s3_test","",""
"Test positional encoding default initialisation.","1","test_pos_enc","tests.unit_test.transformer_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","layers_test","",""
"Test spectrum dataset collate function.","0","test_dataset_collate","tests.unit_test.transformer_test","Mon Dec 08 06:18:28 UTC 2025","passed","Mon Dec 08 06:18:28 UTC 2025","","dataset_test","",""
"Test residue set initialisation.","1","test_init","tests.unit_test.utils_test","Mon Dec 08 06:18:29 UTC 2025","passed","Mon Dec 08 06:18:29 UTC 2025","","residues_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting config path.","10","test_predict_nonexisting_config_path[cli1]","tests.unit_test","Mon Dec 08 06:18:31 UTC 2025","passed","Mon Dec 08 06:18:31 UTC 2025","","cli_test","",""
"Test the neptune summary writer function.","3","test_neptune_summary_writer","tests.unit_test.transformer_test","Mon Dec 08 06:19:27 UTC 2025","passed","Mon Dec 08 06:19:27 UTC 2025","","train_test","",""
"Test main method call.","4","test_main","tests.unit_test.scripts_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","update_ipc_format_test","",""
"Test the 'predict' command of the instanovo plus cli with a non existing file.","174","test_instanovoplus_model[args0-.ckpt-\\*.yaml, \\*.pt]","tests.unit_test","Mon Dec 08 06:18:39 UTC 2025","passed","Mon Dec 08 06:18:40 UTC 2025","","cli_test","",""
"Test getting local path for missing s3 file using S3FileHandler.","3","test_s3_file_handler_get_local_path_missing","tests.unit_test.utils_test","Mon Dec 08 06:18:29 UTC 2025","passed","Mon Dec 08 06:18:29 UTC 2025","","s3_test","",""
"Test data checker.","2","test_check_type_spec","tests.unit_test.utils_test","Mon Dec 08 06:19:36 UTC 2025","passed","Mon Dec 08 06:19:36 UTC 2025","","data_handler_test","",""
"Test spectrum dataset error catching.","16","test_spectrum_errors","tests.unit_test.transformer_test","Mon Dec 08 06:18:28 UTC 2025","passed","Mon Dec 08 06:18:28 UTC 2025","","dataset_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting config name.","26","test_predict_nonexisting_config_name[cli0]","tests.unit_test","Mon Dec 08 06:18:40 UTC 2025","passed","Mon Dec 08 06:18:40 UTC 2025","","cli_test","",""
"Tests mass error calculation.","1","test_calc_mass_error","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","metrics_test","",""
"Test the main function call of train.","11022","test_main","tests.unit_test.diffusion_test","Mon Dec 08 06:18:46 UTC 2025","passed","Mon Dec 08 06:18:57 UTC 2025","","train_test","",""
"Test device detection when only MPS is available.","2","test_detect_mps","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestDetectDevice","device_handler_test","",""
"Test peptide metric class initialisation.","1","test_init_metrics","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","metrics_test","",""
"Tests calculation of peptide-level AUC.","82","test_calc_auc","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","metrics_test","",""
"Tests splitting of sequence.","1","test_split_sequences","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","metrics_test","",""
"Test transformer inference for parquet input.","948","test_parquet_preds","tests.unit_test.transformer_test","Mon Dec 08 06:19:40 UTC 2025","passed","Mon Dec 08 06:19:41 UTC 2025","","predict_test","",""
"Test when neither CUDA nor MPS are available.","4","test_neither_available","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestGetDeviceCapabilities","device_handler_test","",""
"Test configuration updates for CPU device.","0","test_cpu_config_updates","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestGetDeviceConfigUpdates","device_handler_test","",""
"Test the 'predict' command of the instanovo_cli with different input files.","4080","test_transformer_predict","tests.unit_test","Mon Dec 08 06:18:31 UTC 2025","passed","Mon Dec 08 06:18:35 UTC 2025","","cli_test","",""
"Test that CUDA is preferred over MPS when both are available.","1","test_cuda_priority_over_mps","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestDetectDevice","device_handler_test","",""
"Test the 'predict' command of the instanovo plus cli with a non existing file.","175","test_instanovoplus_model[args0-.yaml-\\*.ckpt, \\*.pt]","tests.unit_test","Mon Dec 08 06:18:45 UTC 2025","passed","Mon Dec 08 06:18:45 UTC 2025","","cli_test","",""
"Test sanitise peptide sequence.","0","test_sanitise_peptides","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","data_handler_test","",""
"Test device detection when neither CUDA nor MPS are available.","2","test_detect_cpu","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestDetectDevice","device_handler_test","",""
"Test InstaNovo model initialisation and methods.","1645","test_model_init","tests.unit_test.transformer_test","Mon Dec 08 06:19:27 UTC 2025","passed","Mon Dec 08 06:19:29 UTC 2025","","model_test","",""
"Test residue detokenizer.","0","test_detokenize","tests.unit_test.utils_test","Mon Dec 08 06:18:29 UTC 2025","passed","Mon Dec 08 06:18:29 UTC 2025","","residues_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting config path.","11","test_predict_nonexisting_config_path[cli2]","tests.unit_test","Mon Dec 08 06:18:40 UTC 2025","passed","Mon Dec 08 06:18:40 UTC 2025","","cli_test","",""
"Test the 'predict' command of the instanovo cli with a file with a non-supported suffix.","175","test_instanovo_model_suffix[args0]","tests.unit_test","Mon Dec 08 06:18:37 UTC 2025","passed","Mon Dec 08 06:18:37 UTC 2025","","cli_test","",""
"Test mgf to parquet conversion where no scan number column is present.","11","test_mgf_to_parquet_no_scan_number","tests.unit_test.utils_test","Mon Dec 08 06:19:36 UTC 2025","passed","Mon Dec 08 06:19:36 UTC 2025","","data_handler_test","",""
"Test transformer inference with greedy search.","959","test_preds_with_greedy","tests.unit_test.transformer_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:38 UTC 2025","","predict_test","",""
"Test greedy decoder decode function.","83","test_decode","tests.unit_test.inference_test","Mon Dec 08 06:19:36 UTC 2025","passed","Mon Dec 08 06:19:36 UTC 2025","","greedy_search_test","",""
"Test fetching item at specified index.","7","test_get_item","tests.unit_test.utils_test","Mon Dec 08 06:19:36 UTC 2025","passed","Mon Dec 08 06:19:36 UTC 2025","","data_handler_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting data path.","173","test_nonexisting_data_path[args0]","tests.unit_test","Mon Dec 08 06:18:40 UTC 2025","passed","Mon Dec 08 06:18:40 UTC 2025","","cli_test","",""
"Tests s3 creation.","419","test_create_s3fs","tests.unit_test.utils_test","Mon Dec 08 06:18:29 UTC 2025","passed","Mon Dec 08 06:18:29 UTC 2025","","s3_test","",""
"Test spectrum dataset default initialisation.","16084","test_dataset_default_init","tests.unit_test.transformer_test","Mon Dec 08 06:18:12 UTC 2025","passed","Mon Dec 08 06:18:28 UTC 2025","","dataset_test","",""
"Tests recall calculation at specified FDR.","12","test_find_recall_at_fdr","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","metrics_test","",""
"Test when MPS is requested but not available.","5","test_mps_not_available_but_requested","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestValidateAndConfigureDevice","device_handler_test","",""
"Test diffusion model inference.","2256","test_diffusion_model_inference_refinement","tests.integration","Mon Dec 08 06:19:54 UTC 2025","passed","Mon Dec 08 06:19:56 UTC 2025","","instanovoplus_model_test","",""
"Test positional encoding errors.","0","test_pos_enc_errors","tests.unit_test.transformer_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","layers_test","",""
"Test transformer inference with beam search.","938","test_preds_with_beam","tests.unit_test.transformer_test","Mon Dec 08 06:19:39 UTC 2025","passed","Mon Dec 08 06:19:40 UTC 2025","","predict_test","",""
"Test the 'predict' command of the instanovo_cli.","1105","test_predict_transformer","tests.unit_test","Mon Dec 08 06:18:36 UTC 2025","passed","Mon Dec 08 06:18:37 UTC 2025","","cli_test","",""
"Test residue decoder.","1","test_decoder","tests.unit_test.utils_test","Mon Dec 08 06:18:29 UTC 2025","passed","Mon Dec 08 06:18:29 UTC 2025","","residues_test","",""
"Test applying config when model section already exists.","1","test_apply_config_existing_model_section","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestApplyDeviceConfig","device_handler_test","",""
"Test full workflow on a system with MPS.","5","test_full_workflow_mps_system","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestIntegration","device_handler_test","",""
"Test uploading local file to s3 using S3FileHandler.","6","test_s3_file_handler_upload","tests.unit_test.utils_test","Mon Dec 08 06:18:29 UTC 2025","passed","Mon Dec 08 06:18:29 UTC 2025","","s3_test","",""
"Test the 'predict' command of the instanovo_cli with no output path.","175","test_no_output_path[args0]","tests.unit_test","Mon Dec 08 06:18:45 UTC 2025","passed","Mon Dec 08 06:18:45 UTC 2025","","cli_test","",""
"Test the main command help text is displayed.","23","test_main_help[args0-Run predictions with InstaNovo and optionally with InstaNovo+.]","tests.unit_test","Mon Dec 08 06:18:45 UTC 2025","passed","Mon Dec 08 06:18:45 UTC 2025","","cli_test","",""
"Test transformer inference for mzxml input.","971","test_mzxml_preds","tests.unit_test.transformer_test","Mon Dec 08 06:19:44 UTC 2025","passed","Mon Dec 08 06:19:45 UTC 2025","","predict_test","",""
"Tests calculation of amino-acid level error-rate.","1","test_compute_aa_er","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","metrics_test","",""
"Test peptide tokenizer.","0","test_tokenize","tests.unit_test.utils_test","Mon Dec 08 06:18:29 UTC 2025","passed","Mon Dec 08 06:18:29 UTC 2025","","residues_test","",""
"Test the 'predict' command of the instanovo_cli.","1912","test_predict","tests.unit_test","Mon Dec 08 06:18:37 UTC 2025","passed","Mon Dec 08 06:18:39 UTC 2025","","cli_test","",""
"Test downloading file from s3 using S3FileHandler.","6","test_s3_file_handler_download","tests.unit_test.utils_test","Mon Dec 08 06:18:29 UTC 2025","passed","Mon Dec 08 06:18:29 UTC 2025","","s3_test","",""
"Test data handler error catching.","2","test_errors","tests.unit_test.utils_test","Mon Dec 08 06:19:36 UTC 2025","passed","Mon Dec 08 06:19:36 UTC 2025","","data_handler_test","",""
"Tests converting and saving an input file to a parquet file using the CLI.","51","test_convert_command","tests.unit_test.scripts_test","Mon Dec 08 06:18:29 UTC 2025","passed","Mon Dec 08 06:18:30 UTC 2025","","convert_to_sdf_test","",""
"Test full workflow on a CPU-only system.","8","test_full_workflow_cpu_only_system","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestIntegration","device_handler_test","",""
"Tests calculation of precision and recall at peptide- and AA-level.","1","test_compute_precision_recall","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","metrics_test","",""
"Test the 'diffusion predict' command of the instanovo_cli.","3363","test_predict_diffusion","tests.unit_test","Mon Dec 08 06:18:40 UTC 2025","passed","Mon Dec 08 06:18:43 UTC 2025","","cli_test","",""
"Tests splitting of peptide.","1","test_split_peptide","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","metrics_test","",""
"Test diffusion model inference.","3844","test_diffusion_model_inference","tests.integration","Mon Dec 08 06:19:45 UTC 2025","passed","Mon Dec 08 06:19:49 UTC 2025","","instanovoplus_model_test","",""
"Test mzxml to parquet conversion.","17","test_mzxml_to_parquet","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","data_handler_test","",""
"Test the 'predict' command of the instanovo_cli with no output path.","568","test_no_output_path[args1]","tests.unit_test","Mon Dec 08 06:18:30 UTC 2025","passed","Mon Dec 08 06:18:31 UTC 2025","","cli_test","",""
"Test successful download of a Zenodo record.","5","test_get_zenodo_success","tests.scripts","Mon Dec 08 06:19:45 UTC 2025","passed","Mon Dec 08 06:19:45 UTC 2025","TestZenodoDownload","get_zenodo_record_test","",""
"Test check_device without config parameter.","2","test_check_device_no_config","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestCheckDeviceBackwardCompatibility","device_handler_test","",""
"Test training an InstaNovo model and doing inference end-to-end.","0","test_train_model","tests.integration","Mon Dec 08 06:19:36 UTC 2025","skipped","Mon Dec 08 06:19:36 UTC 2025","","instanovo_model_train_test","",""
"Test full workflow on a system with CUDA.","10","test_full_workflow_cuda_system","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestIntegration","device_handler_test","",""
"Test spectrum data frame specified initialisation.","2","test_spec_init","tests.unit_test.utils_test","Mon Dec 08 06:19:36 UTC 2025","passed","Mon Dec 08 06:19:36 UTC 2025","","data_handler_test","",""
"Test when both CUDA and MPS are available.","5","test_both_available","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestGetDeviceCapabilities","device_handler_test","",""
"Test the version command.","22","test_version_command","tests.unit_test","Mon Dec 08 06:18:39 UTC 2025","passed","Mon Dec 08 06:18:39 UTC 2025","","cli_test","",""
"Test residue sequence mass.","1","test_get_sequence_mass","tests.unit_test.utils_test","Mon Dec 08 06:18:29 UTC 2025","passed","Mon Dec 08 06:18:29 UTC 2025","","residues_test","",""
"Test transformer inference for mzML input.","894","test_mzml_preds","tests.unit_test.transformer_test","Mon Dec 08 06:19:41 UTC 2025","passed","Mon Dec 08 06:19:42 UTC 2025","","predict_test","",""
"Test mgf to parquet conversion with lazy loading.","15","test_mgf_to_parquet","tests.unit_test.utils_test","Mon Dec 08 06:19:36 UTC 2025","passed","Mon Dec 08 06:19:36 UTC 2025","","data_handler_test","",""
"Test device detection when CUDA is available.","2","test_detect_cuda","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestDetectDevice","device_handler_test","",""
"Test main function with different parameters.","7","test_main_with_parameters","tests.scripts","Mon Dec 08 06:19:45 UTC 2025","passed","Mon Dec 08 06:19:45 UTC 2025","TestMainCommand","get_zenodo_record_test","",""
"Test spectrum data frame properties.","2","test_properties","tests.unit_test.utils_test","Mon Dec 08 06:19:36 UTC 2025","passed","Mon Dec 08 06:19:36 UTC 2025","","data_handler_test","",""
"Test applying config with auto-detected device.","3","test_apply_config_auto_detect","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestApplyDeviceConfig","device_handler_test","",""
"Test residue sequence length.","0","test_length","tests.unit_test.utils_test","Mon Dec 08 06:18:29 UTC 2025","passed","Mon Dec 08 06:18:29 UTC 2025","","residues_test","",""
"Test check_device with config parameter.","2","test_check_device_with_config","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestCheckDeviceBackwardCompatibility","device_handler_test","",""
"Test transformer inference with knapsack beam search.","1089","test_preds_with_knapsack","tests.unit_test.transformer_test","Mon Dec 08 06:19:38 UTC 2025","passed","Mon Dec 08 06:19:39 UTC 2025","","predict_test","",""
"Test spectrum data frame lazy loading.","34","test_lazy","tests.unit_test.utils_test","Mon Dec 08 06:19:36 UTC 2025","passed","Mon Dec 08 06:19:36 UTC 2025","","data_handler_test","",""
"Test the main command help text is displayed.","149","test_main_help[args1-Run predictions with InstaNovo and optionally with InstaNovo+.]","tests.unit_test","Mon Dec 08 06:18:30 UTC 2025","passed","Mon Dec 08 06:18:30 UTC 2025","","cli_test","",""
"Test greedy decoder initialisation.","1","test_greedy_decoder","tests.unit_test.inference_test","Mon Dec 08 06:19:36 UTC 2025","passed","Mon Dec 08 06:19:36 UTC 2025","","greedy_search_test","",""
"Test the 'predict' command of the instanovo_cli with no data path.","177","test_no_data_path[args1]","tests.unit_test","Mon Dec 08 06:18:45 UTC 2025","passed","Mon Dec 08 06:18:45 UTC 2025","","cli_test","",""
"Test the transformer training function with different run configurations.","30490","test_train","tests.unit_test.transformer_test","Mon Dec 08 06:18:57 UTC 2025","passed","Mon Dec 08 06:19:27 UTC 2025","","train_test","",""
"Tests precision-recall curve calculations.","83","test_get_pr_curve","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","metrics_test","",""
"Test multi scale peak embedding errors.","2","test_peak_embed_errors","tests.unit_test.transformer_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","layers_test","",""
"Test the main command help text is displayed.","16","test_main_help[args2-Run predictions or train with only the transformer-based InstaNovo model.]","tests.unit_test","Mon Dec 08 06:18:45 UTC 2025","passed","Mon Dec 08 06:18:45 UTC 2025","","cli_test","",""
"Test loading an InstaNovo model and doing inference end-to-end.","1517","test_transformer_model","tests.integration","Mon Dec 08 06:19:29 UTC 2025","passed","Mon Dec 08 06:19:31 UTC 2025","","instanovo_model_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting instanovo model.","175","test_model[args1-InstaNovo]","tests.unit_test","Mon Dec 08 06:18:39 UTC 2025","passed","Mon Dec 08 06:18:39 UTC 2025","","cli_test","",""
"Test configuration updates for CUDA device.","0","test_cuda_config_updates","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestGetDeviceConfigUpdates","device_handler_test","",""
"Test the 'predict' command of the instanovo plus cli with a non existing file.","434","test_instanovoplus_model[args0-.pt-\\*.ckpt, \\*.yaml]","tests.unit_test","Mon Dec 08 06:18:30 UTC 2025","passed","Mon Dec 08 06:18:30 UTC 2025","","cli_test","",""
"Test the 'predict' command of the instanovo_cli with no data path.","179","test_no_data_path[args2]","tests.unit_test","Mon Dec 08 06:18:45 UTC 2025","passed","Mon Dec 08 06:18:45 UTC 2025","","cli_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting instanovo model.","173","test_model[args2-InstaNovo]","tests.unit_test","Mon Dec 08 06:18:37 UTC 2025","passed","Mon Dec 08 06:18:37 UTC 2025","","cli_test","",""
"Test positional encoding specified initialisation.","0","test_pos_enc_spec","tests.unit_test.transformer_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","layers_test","",""
"Test configuration updates for MPS device.","1","test_mps_config_updates","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestGetDeviceConfigUpdates","device_handler_test","",""
"Test the setting of the neptune API variable.","9","test_set_neptune_token","tests.unit_test.transformer_test","Mon Dec 08 06:19:27 UTC 2025","passed","Mon Dec 08 06:19:27 UTC 2025","","train_test","",""
"Test handling of a bad zip file.","27","test_unzip_zenodo_bad_zipfile","tests.scripts","Mon Dec 08 06:19:45 UTC 2025","passed","Mon Dec 08 06:19:45 UTC 2025","TestZenodoDownload","get_zenodo_record_test","",""
"Test get length.","1","test_length","tests.unit_test.utils_test","Mon Dec 08 06:19:36 UTC 2025","passed","Mon Dec 08 06:19:36 UTC 2025","","data_handler_test","",""
