"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test downloading file from s3 using S3FileHandler.","6","test_s3_file_handler_download","tests.unit_test.utils_test","Mon Dec 08 06:22:09 UTC 2025","passed","Mon Dec 08 06:22:09 UTC 2025","","s3_test","",""
"Tests s3 creation.","438","test_create_s3fs","tests.unit_test.utils_test","Mon Dec 08 06:22:08 UTC 2025","passed","Mon Dec 08 06:22:09 UTC 2025","","s3_test","",""
"Test when neither CUDA nor MPS are available.","4","test_neither_available","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestGetDeviceCapabilities","device_handler_test","",""
"Test configuration updates for CPU device.","0","test_cpu_config_updates","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestGetDeviceConfigUpdates","device_handler_test","",""
"Test data checker.","2","test_check_type_spec","tests.unit_test.utils_test","Mon Dec 08 06:21:52 UTC 2025","passed","Mon Dec 08 06:21:52 UTC 2025","","data_handler_test","",""
"Test device detection when neither CUDA nor MPS are available.","1","test_detect_cpu","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestDetectDevice","device_handler_test","",""
"Test training an InstaNovo model and doing inference end-to-end.","0","test_train_model","tests.integration","Mon Dec 08 06:21:52 UTC 2025","skipped","Mon Dec 08 06:21:52 UTC 2025","","instanovoplus_model_train_test","",""
"Tests setting of GCP credentials.","8","test_set_credentials","tests.unit_test.scripts_test","Mon Dec 08 06:21:59 UTC 2025","passed","Mon Dec 08 06:21:59 UTC 2025","","set_gcp_credentials_test","",""
"Test successful extraction of a zip file.","4","test_unzip_zenodo_success","tests.scripts","Mon Dec 08 06:22:16 UTC 2025","passed","Mon Dec 08 06:22:16 UTC 2025","TestZenodoDownload","get_zenodo_record_test","",""
"Test CLI with different parameters.","8","test_cli_with_different_parameters[https://zenodo.org/records/12345/files/test.zip-other.zip-./other]","tests.scripts","Mon Dec 08 06:22:16 UTC 2025","passed","Mon Dec 08 06:22:16 UTC 2025","","get_zenodo_record_test","",""
"Test loading an InstaNovo+ model and doing inference end-to-end.","4540","test_model","tests.integration","Mon Dec 08 06:21:10 UTC 2025","passed","Mon Dec 08 06:21:15 UTC 2025","","instanovoplus_model_test","",""
"Test mzml to parquet conversion.","17","test_mzml_to_parquet","tests.unit_test.utils_test","Mon Dec 08 06:21:52 UTC 2025","passed","Mon Dec 08 06:21:52 UTC 2025","","data_handler_test","",""
"Test knapsack beam search decoder loader.","229","test_from_file","tests.unit_test.inference_test","Mon Dec 08 06:22:16 UTC 2025","passed","Mon Dec 08 06:22:16 UTC 2025","","knapsack_beam_search_test","",""
"Test applying config with specified device.","1","test_apply_config_specified_device","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestApplyDeviceConfig","device_handler_test","",""
"Test positional encoding specified initialisation.","1","test_pos_enc_spec","tests.unit_test.transformer_test","Mon Dec 08 06:22:16 UTC 2025","passed","Mon Dec 08 06:22:16 UTC 2025","","layers_test","",""
"Test transformer inference for mzxml input.","873","test_mzxml_preds","tests.unit_test.transformer_test","Mon Dec 08 06:21:52 UTC 2025","passed","Mon Dec 08 06:21:53 UTC 2025","","predict_test","",""
"Test residue encoder.","0","test_encoder","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","residues_test","",""
"Test greedy decoder decode function.","80","test_decode","tests.unit_test.inference_test","Mon Dec 08 06:21:59 UTC 2025","passed","Mon Dec 08 06:22:00 UTC 2025","","greedy_search_test","",""
"Test full workflow on a system with MPS.","5","test_full_workflow_mps_system","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestIntegration","device_handler_test","",""
"Test transformer inference with greedy search.","872","test_preds_with_greedy","tests.unit_test.transformer_test","Mon Dec 08 06:21:56 UTC 2025","passed","Mon Dec 08 06:21:57 UTC 2025","","predict_test","",""
"Test configuration updates for MPS device.","0","test_mps_config_updates","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestGetDeviceConfigUpdates","device_handler_test","",""
"Test that model config is skipped when model section doesn't exist.","4","test_model_config_skip_when_missing","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestEdgeCases","device_handler_test","",""
"Test device detection when CUDA is available.","3","test_detect_cuda","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestDetectDevice","device_handler_test","",""
"Test code to update an ipc file from the old format to the new format.","8","test_update_ipc_format","tests.unit_test.scripts_test","Mon Dec 08 06:21:52 UTC 2025","passed","Mon Dec 08 06:21:52 UTC 2025","","update_ipc_format_test","",""
"Test when MPS is available.","8","test_mps_available","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestGetDeviceCapabilities","device_handler_test","",""
"Test spectrum data frame lazy loading.","16","test_lazy","tests.unit_test.utils_test","Mon Dec 08 06:21:52 UTC 2025","passed","Mon Dec 08 06:21:52 UTC 2025","","data_handler_test","",""
"Test spectrum dataset specified initialisation.","16644","test_dataset_spec_init","tests.unit_test.transformer_test","Mon Dec 08 06:20:28 UTC 2025","passed","Mon Dec 08 06:20:44 UTC 2025","","dataset_test","",""
"Test residue sequence mass.","1","test_get_sequence_mass","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","residues_test","",""
"Test the transformer training function with different run configurations.","31125","test_train","tests.unit_test.transformer_test","Mon Dec 08 06:21:21 UTC 2025","passed","Mon Dec 08 06:21:52 UTC 2025","","train_test","",""
"Test main method call.","4","test_main","tests.unit_test.scripts_test","Mon Dec 08 06:21:52 UTC 2025","passed","Mon Dec 08 06:21:52 UTC 2025","","update_ipc_format_test","",""
"Test CLI skips download when target directory exists with matching record ID.","3","test_cli_skips_when_directory_exists","tests.scripts","Mon Dec 08 06:22:16 UTC 2025","passed","Mon Dec 08 06:22:16 UTC 2025","TestMainCommand","get_zenodo_record_test","",""
"Test diffusion model inference.","3161","test_diffusion_model_inference","tests.integration","Mon Dec 08 06:21:07 UTC 2025","passed","Mon Dec 08 06:21:10 UTC 2025","","instanovoplus_model_test","",""
"Test the main command help text is displayed.","23","test_main_help[args1-Run predictions with InstaNovo and optionally with InstaNovo+.]","tests.unit_test","Mon Dec 08 06:21:03 UTC 2025","passed","Mon Dec 08 06:21:03 UTC 2025","","cli_test","",""
"Test data handler error catching.","2","test_errors","tests.unit_test.utils_test","Mon Dec 08 06:21:52 UTC 2025","passed","Mon Dec 08 06:21:52 UTC 2025","","data_handler_test","",""
"Test multi scale peak embedding errors.","2","test_peak_embed_errors","tests.unit_test.transformer_test","Mon Dec 08 06:22:16 UTC 2025","passed","Mon Dec 08 06:22:16 UTC 2025","","layers_test","",""
"Tests peptide matches calculation.","2","test_get_peptide_matches","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","metrics_test","",""
"Test when MPS is available and requested.","4","test_mps_available_and_requested","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestValidateAndConfigureDevice","device_handler_test","",""
"Test spectrum dataset default initialisation.","645","test_dataset_default_init","tests.unit_test.transformer_test","Mon Dec 08 06:20:44 UTC 2025","passed","Mon Dec 08 06:20:45 UTC 2025","","dataset_test","",""
"Test check_device without config parameter.","1","test_check_device_no_config","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestCheckDeviceBackwardCompatibility","device_handler_test","",""
"Tests calculation of amino-acid level error-rate.","1","test_compute_aa_er","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","metrics_test","",""
"Test the 'predict' command of the instanovo_cli with no output path.","180","test_no_output_path[args1]","tests.unit_test","Mon Dec 08 06:21:06 UTC 2025","passed","Mon Dec 08 06:21:06 UTC 2025","","cli_test","",""
"Tests conversion of local directory to s3 output path using S3FileHandler.","3","test_s3_file_handler_convert_to_s3_output","tests.unit_test.utils_test","Mon Dec 08 06:22:08 UTC 2025","passed","Mon Dec 08 06:22:08 UTC 2025","","s3_test","",""
"Test when both CUDA and MPS are available.","5","test_both_available","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestGetDeviceCapabilities","device_handler_test","",""
"Test the 'predict' command of the instanovo plus cli with a non existing file.","182","test_instanovoplus_model[args0-.txt-\\*.ckpt, \\*.yaml, \\*.pt]","tests.unit_test","Mon Dec 08 06:20:51 UTC 2025","passed","Mon Dec 08 06:20:51 UTC 2025","","cli_test","",""
"Test incorrect file type error catching.","0","test_incorrect_file_error","tests.unit_test.scripts_test","Mon Dec 08 06:21:52 UTC 2025","passed","Mon Dec 08 06:21:52 UTC 2025","","update_ipc_format_test","",""
"Test CLI with different parameters.","10","test_cli_with_different_parameters[https://zenodo.org/records/17816199/files/custom.zip-custom.zip-./custom]","tests.scripts","Mon Dec 08 06:22:16 UTC 2025","passed","Mon Dec 08 06:22:16 UTC 2025","","get_zenodo_record_test","",""
"Test residue set remapping update.","1","test_update_remapping","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","residues_test","",""
"Test diffusion model inference.","2207","test_diffusion_model_inference_refinement","tests.integration","Mon Dec 08 06:21:15 UTC 2025","passed","Mon Dec 08 06:21:17 UTC 2025","","instanovoplus_model_test","",""
"Test spectrum preprocessing.","654","test_process_peaks","tests.unit_test.transformer_test","Mon Dec 08 06:20:45 UTC 2025","passed","Mon Dec 08 06:20:46 UTC 2025","","dataset_test","",""
"Tests recall calculation at specified FDR.","9","test_find_recall_at_fdr","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","metrics_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting config path.","18","test_predict_nonexisting_config_path[cli0]","tests.unit_test","Mon Dec 08 06:21:03 UTC 2025","passed","Mon Dec 08 06:21:03 UTC 2025","","cli_test","",""
"Test residue sequence length.","1","test_length","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","residues_test","",""
"Test spectrum dataset error catching.","22","test_spectrum_errors","tests.unit_test.transformer_test","Mon Dec 08 06:20:28 UTC 2025","passed","Mon Dec 08 06:20:28 UTC 2025","","dataset_test","",""
"Test the 'diffusion predict' command of the instanovo_cli.","5964","test_predict_diffusion","tests.unit_test","Mon Dec 08 06:20:52 UTC 2025","passed","Mon Dec 08 06:20:58 UTC 2025","","cli_test","",""
"Test the 'predict' command of the instanovo_cli.","1051","test_predict_transformer","tests.unit_test","Mon Dec 08 06:21:03 UTC 2025","passed","Mon Dec 08 06:21:05 UTC 2025","","cli_test","",""
"Test transformer inference for mzML input.","896","test_mzml_preds","tests.unit_test.transformer_test","Mon Dec 08 06:21:57 UTC 2025","passed","Mon Dec 08 06:21:58 UTC 2025","","predict_test","",""
"Test applying config with auto-detected device.","2","test_apply_config_auto_detect","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestApplyDeviceConfig","device_handler_test","",""
"Test handling of a bad zip file.","3","test_unzip_zenodo_bad_zipfile","tests.scripts","Mon Dec 08 06:22:16 UTC 2025","passed","Mon Dec 08 06:22:16 UTC 2025","TestZenodoDownload","get_zenodo_record_test","",""
"Test with configuration that has existing values.","1","test_config_with_existing_values","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestEdgeCases","device_handler_test","",""
"Test mgf to parquet conversion where no scan number column is present.","10","test_mgf_to_parquet_no_scan_number","tests.unit_test.utils_test","Mon Dec 08 06:21:52 UTC 2025","passed","Mon Dec 08 06:21:52 UTC 2025","","data_handler_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting config path.","12","test_predict_nonexisting_config_path[cli1]","tests.unit_test","Mon Dec 08 06:21:00 UTC 2025","passed","Mon Dec 08 06:21:00 UTC 2025","","cli_test","",""
"Tests splitting of sequence.","0","test_split_sequences","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","metrics_test","",""
"Tests environment variable checks.","2","test_s3_enabled","tests.unit_test.utils_test","Mon Dec 08 06:22:08 UTC 2025","passed","Mon Dec 08 06:22:08 UTC 2025","","s3_test","",""
"Test getting local path for s3 file using S3FileHandler.","6","test_s3_file_handler_get_local_path","tests.unit_test.utils_test","Mon Dec 08 06:22:09 UTC 2025","passed","Mon Dec 08 06:22:09 UTC 2025","","s3_test","",""
"Test sanitise peptide sequence.","1","test_sanitise_peptides","tests.unit_test.utils_test","Mon Dec 08 06:21:52 UTC 2025","passed","Mon Dec 08 06:21:52 UTC 2025","","data_handler_test","",""
"Test when MPS is requested but not available.","6","test_mps_not_available_but_requested","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestValidateAndConfigureDevice","device_handler_test","",""
"Test fetching item at specified index.","5","test_get_item","tests.unit_test.utils_test","Mon Dec 08 06:21:52 UTC 2025","passed","Mon Dec 08 06:21:52 UTC 2025","","data_handler_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting instanovo model.","178","test_model[args1-InstaNovo]","tests.unit_test","Mon Dec 08 06:20:51 UTC 2025","passed","Mon Dec 08 06:20:52 UTC 2025","","cli_test","",""
"Test the 'predict' command of the instanovo_cli with no output path.","179","test_no_output_path[args0]","tests.unit_test","Mon Dec 08 06:20:52 UTC 2025","passed","Mon Dec 08 06:20:52 UTC 2025","","cli_test","",""
"Test handling of request exception during download.","4","test_get_zenodo_request_exception","tests.scripts","Mon Dec 08 06:22:16 UTC 2025","passed","Mon Dec 08 06:22:16 UTC 2025","TestZenodoDownload","get_zenodo_record_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting config path.","10","test_predict_nonexisting_config_path[cli2]","tests.unit_test","Mon Dec 08 06:21:06 UTC 2025","passed","Mon Dec 08 06:21:06 UTC 2025","","cli_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting data path.","183","test_nonexisting_data_path[args2]","tests.unit_test","Mon Dec 08 06:21:03 UTC 2025","passed","Mon Dec 08 06:21:03 UTC 2025","","cli_test","",""
"Test multi scale peak embedding initialisation.","1","test_peak_embed","tests.unit_test.transformer_test","Mon Dec 08 06:22:16 UTC 2025","passed","Mon Dec 08 06:22:16 UTC 2025","","layers_test","",""
"Test successful execution of the CLI command.","8","test_cli_successful_execution","tests.scripts","Mon Dec 08 06:22:16 UTC 2025","passed","Mon Dec 08 06:22:16 UTC 2025","TestMainCommand","get_zenodo_record_test","",""
"Test greedy decoder initialisation.","1","test_greedy_decoder","tests.unit_test.inference_test","Mon Dec 08 06:22:00 UTC 2025","passed","Mon Dec 08 06:22:00 UTC 2025","","greedy_search_test","",""
"Test get length.","1","test_length","tests.unit_test.utils_test","Mon Dec 08 06:21:52 UTC 2025","passed","Mon Dec 08 06:21:52 UTC 2025","","data_handler_test","",""
"Test spectrum data frame parquet creation and initialisation.","13","test_parquet_init","tests.unit_test.utils_test","Mon Dec 08 06:21:52 UTC 2025","passed","Mon Dec 08 06:21:52 UTC 2025","","data_handler_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting instanovo model.","187","test_model[args0-InstaNovo]","tests.unit_test","Mon Dec 08 06:21:06 UTC 2025","passed","Mon Dec 08 06:21:06 UTC 2025","","cli_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting data path.","178","test_nonexisting_data_path[args1]","tests.unit_test","Mon Dec 08 06:21:03 UTC 2025","passed","Mon Dec 08 06:21:03 UTC 2025","","cli_test","",""
"Test full workflow on a system with CUDA.","5","test_full_workflow_cuda_system","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestIntegration","device_handler_test","",""
"Test the main command help text is displayed.","146","test_main_help[args0-Run predictions with InstaNovo and optionally with InstaNovo+.]","tests.unit_test","Mon Dec 08 06:20:51 UTC 2025","passed","Mon Dec 08 06:20:51 UTC 2025","","cli_test","",""
"Test peptide tokenizer.","1","test_tokenize","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","residues_test","",""
"Test main function with different parameters.","7","test_main_with_parameters","tests.scripts","Mon Dec 08 06:22:16 UTC 2025","passed","Mon Dec 08 06:22:16 UTC 2025","TestMainCommand","get_zenodo_record_test","",""
"Test residue set initialisation.","0","test_init","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","residues_test","",""
"Test transformer inference with knapsack beam search.","983","test_preds_with_knapsack","tests.unit_test.transformer_test","Mon Dec 08 06:21:55 UTC 2025","passed","Mon Dec 08 06:21:56 UTC 2025","","predict_test","",""
"Test the 'predict' command of the instanovo plus cli with a non existing file.","177","test_instanovoplus_model[args0-.yaml-\\*.ckpt, \\*.pt]","tests.unit_test","Mon Dec 08 06:20:51 UTC 2025","passed","Mon Dec 08 06:20:51 UTC 2025","","cli_test","",""
"Test when MPS is requested but force_cpu is True.","4","test_mps_requested_but_force_cpu_set","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestValidateAndConfigureDevice","device_handler_test","",""
"Tests calculation of precision and recall at peptide- and AA-level.","1","test_compute_precision_recall","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","metrics_test","",""
"Test the main function call of train.","8758","test_main","tests.unit_test.diffusion_test","Mon Dec 08 06:22:00 UTC 2025","passed","Mon Dec 08 06:22:08 UTC 2025","","train_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting config name.","27","test_predict_nonexisting_config_name[cli0]","tests.unit_test","Mon Dec 08 06:21:03 UTC 2025","passed","Mon Dec 08 06:21:03 UTC 2025","","cli_test","",""
"Tests calculation of peptide-level AUC.","82","test_calc_auc","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","metrics_test","",""
"Test with empty configuration.","1","test_empty_config","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestEdgeCases","device_handler_test","",""
"Test applying config when model section already exists.","1","test_apply_config_existing_model_section","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestApplyDeviceConfig","device_handler_test","",""
"Test the 'predict' command of the instanovo cli with a file with a non-supported suffix.","180","test_instanovo_model_suffix[args1]","tests.unit_test","Mon Dec 08 06:21:06 UTC 2025","passed","Mon Dec 08 06:21:06 UTC 2025","","cli_test","",""
"Test knapsack creation, loading, and functionality.","4398","test_knapsack","tests.integration","Mon Dec 08 06:20:46 UTC 2025","passed","Mon Dec 08 06:20:50 UTC 2025","","knapsack_test","",""
"Test the 'predict' command of the instanovo_cli with no data path.","211","test_no_data_path[args0]","tests.unit_test","Mon Dec 08 06:20:50 UTC 2025","passed","Mon Dec 08 06:20:51 UTC 2025","","cli_test","",""
"Test configuration updates for unknown device.","0","test_unknown_device","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestGetDeviceConfigUpdates","device_handler_test","",""
"Test the 'predict' command of the instanovo plus cli with a non existing file.","182","test_instanovoplus_model[args0-.ckpt-\\*.yaml, \\*.pt]","tests.unit_test","Mon Dec 08 06:20:52 UTC 2025","passed","Mon Dec 08 06:20:52 UTC 2025","","cli_test","",""
"Test training an InstaNovo model and doing inference end-to-end.","0","test_train_model","tests.integration","Mon Dec 08 06:21:19 UTC 2025","skipped","Mon Dec 08 06:21:19 UTC 2025","","instanovo_model_train_test","",""
"Test device detection when only MPS is available.","2","test_detect_mps","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestDetectDevice","device_handler_test","",""
"Test InstaNovo model initialisation and methods.","1721","test_model_init","tests.unit_test.transformer_test","Mon Dec 08 06:21:17 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","model_test","",""
"Test the 'predict' command of the instanovo_cli with no data path.","177","test_no_data_path[args1]","tests.unit_test","Mon Dec 08 06:20:52 UTC 2025","passed","Mon Dec 08 06:20:52 UTC 2025","","cli_test","",""
"Test transformer model inference.","906","test_transformer_model_inference","tests.integration","Mon Dec 08 06:22:09 UTC 2025","passed","Mon Dec 08 06:22:10 UTC 2025","","instanovo_model_test","",""
"Test residue mass.","1","test_get_mass","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","residues_test","",""
"Test positional encoding errors.","1","test_pos_enc_errors","tests.unit_test.transformer_test","Mon Dec 08 06:22:16 UTC 2025","passed","Mon Dec 08 06:22:16 UTC 2025","","layers_test","",""
"Test spectrum data frame properties.","1","test_properties","tests.unit_test.utils_test","Mon Dec 08 06:21:52 UTC 2025","passed","Mon Dec 08 06:21:52 UTC 2025","","data_handler_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting config name.","255","test_predict_nonexisting_config_name[cli1]","tests.unit_test","Mon Dec 08 06:20:50 UTC 2025","passed","Mon Dec 08 06:20:50 UTC 2025","","cli_test","",""
"Test the 'predict' command of the instanovo cli with a file with a non-supported suffix.","183","test_instanovo_model_suffix[args0]","tests.unit_test","Mon Dec 08 06:21:03 UTC 2025","passed","Mon Dec 08 06:21:03 UTC 2025","","cli_test","",""
"Test positional encoding default initialisation.","1","test_pos_enc","tests.unit_test.transformer_test","Mon Dec 08 06:22:16 UTC 2025","passed","Mon Dec 08 06:22:16 UTC 2025","","layers_test","",""
"Test getting local path for missing s3 file using S3FileHandler.","7","test_s3_file_handler_get_local_path_missing","tests.unit_test.utils_test","Mon Dec 08 06:22:09 UTC 2025","passed","Mon Dec 08 06:22:09 UTC 2025","","s3_test","",""
"Test transformer inference when dropping a row.","1853","test_row_drop","tests.unit_test.transformer_test","Mon Dec 08 06:21:53 UTC 2025","passed","Mon Dec 08 06:21:55 UTC 2025","","predict_test","",""
"Tests mass error calculation.","1","test_calc_mass_error","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","metrics_test","",""
"Test the setting of the neptune API variable.","9","test_set_neptune_token","tests.unit_test.transformer_test","Mon Dec 08 06:21:21 UTC 2025","passed","Mon Dec 08 06:21:21 UTC 2025","","train_test","",""
"Test residue decoder.","1","test_decoder","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","residues_test","",""
